Date,Time,Latitude,Longitude
19/4/24,06:47:03,2.944659,101.874255
19/4/24,06:47:04,2.94466,101.874256
19/4/24,06:47:05,2.944659,101.874256
19/4/24,06:47:06,2.944659,101.874256
19/4/24,06:47:07,2.944659,101.874256
19/4/24,06:47:08,2.94466,101.874256
19/4/24,06:47:09,2.94466,101.874256
19/4/24,06:47:10,2.94466,101.874257
19/4/24,06:47:11,2.94466,101.874257
19/4/24,06:47:12,2.94466,101.874257
19/4/24,06:47:13,2.94466,101.874256
19/4/24,06:47:14,2.94466,101.874256
19/4/24,06:47:15,2.94466,101.874256
19/4/24,06:47:16,2.94466,101.874257
19/4/24,06:47:17,2.94466,101.874257
19/4/24,06:47:18,2.944661,101.874257
19/4/24,06:47:19,2.944661,101.874258
19/4/24,06:47:20,2.944661,101.874258
19/4/24,06:47:21,2.944661,101.874259
19/4/24,06:47:22,2.944661,101.874259
19/4/24,06:47:23,2.944661,101.874259
19/4/24,06:47:24,2.944661,101.874259
19/4/24,06:47:25,2.944661,101.874259
19/4/24,06:47:26,2.944662,101.874259
19/4/24,06:47:27,2.944662,101.87426
19/4/24,06:47:28,2.944662,101.87426
19/4/24,06:47:29,2.944662,101.874261
19/4/24,06:47:30,2.944663,101.874261
19/4/24,06:47:31,2.944663,101.874262
19/4/24,06:47:32,2.944664,101.874262
19/4/24,06:47:33,2.944664,101.874263
19/4/24,06:47:34,2.944665,101.874263
19/4/24,06:47:35,2.944665,101.874263
19/4/24,06:47:36,2.944665,101.874263
19/4/24,06:47:37,2.944665,101.874263
19/4/24,06:47:38,2.944665,101.874263
19/4/24,06:47:39,2.944665,101.874263
19/4/24,06:47:40,2.944665,101.874263
19/4/24,06:47:41,2.944665,101.874263
19/4/24,06:47:42,2.944665,101.874263
19/4/24,06:47:43,2.944665,101.874263
19/4/24,06:47:44,2.944665,101.874263
19/4/24,06:47:45,2.944665,101.874263
19/4/24,06:47:46,2.944665,101.874263
19/4/24,06:47:47,2.944664,101.874263
19/4/24,06:47:48,2.944664,101.874263
19/4/24,06:47:49,2.944665,101.874263
19/4/24,06:47:50,2.944666,101.874263
19/4/24,06:47:51,2.944666,101.874262
19/4/24,06:47:52,2.944667,101.874262
19/4/24,06:47:53,2.944667,101.874262
19/4/24,06:47:54,2.944668,101.874262
19/4/24,06:47:55,2.944668,101.874262
19/4/24,06:47:56,2.944669,101.874262
19/4/24,06:47:57,2.944669,101.874262
19/4/24,06:47:58,2.944669,101.874261
19/4/24,06:47:59,2.944669,101.874262
19/4/24,06:48:00,2.944669,101.874262
19/4/24,06:48:01,2.944669,101.874262
19/4/24,06:48:02,2.94467,101.874262
19/4/24,06:48:03,2.944669,101.874262
19/4/24,06:48:04,2.944669,101.874262
19/4/24,06:48:05,2.944669,101.874262
19/4/24,06:48:06,2.944669,101.874262
19/4/24,06:48:07,2.944669,101.874263
19/4/24,06:48:08,2.944669,101.874263
19/4/24,06:48:09,2.944669,101.874263
19/4/24,06:48:10,2.944668,101.874263
19/4/24,06:48:11,2.944668,101.874263
19/4/24,06:48:12,2.944667,101.874264
19/4/24,06:48:13,2.944667,101.874264
19/4/24,06:48:14,2.944667,101.874264
19/4/24,06:48:15,2.944667,101.874264
19/4/24,06:48:16,2.944667,101.874264
19/4/24,06:48:17,2.944667,101.874265
19/4/24,06:48:18,2.944668,101.874264
19/4/24,06:48:19,2.944668,101.874264
19/4/24,06:48:20,2.944668,101.874264
19/4/24,06:48:21,2.944668,101.874264
19/4/24,06:48:22,2.944667,101.874264
19/4/24,06:48:23,2.944668,101.874264
19/4/24,06:48:24,2.944668,101.874264
19/4/24,06:48:25,2.944668,101.874264
19/4/24,06:48:26,2.944668,101.874264
19/4/24,06:48:27,2.944667,101.874265
19/4/24,06:48:28,2.944667,101.874264
